SiteID,StoreNumber,City,State,Address,MatchMethod,CoordinateDistanceMiles,CandidateCount
1339468,4568,Blair,NE,1882 Holly St,Unique store number,0,1
303334,1553,Bloomingdale,IL,314 W Army Trail Rd,Unique store number,0,1
303445,1991,Bloomington,IN,3313 W State Road 45,Unique store number,0,1
303890,2198,Minneapolis,MN,700 American Blvd E,Unique store number,0,1
330583,3459,Bloomington,IL,2225 W Market St,Unique store number,0,1
304601,1794,Bloomsburg,PA,100 Lunger Dr,Unique store number,0,1
2143557,5812,Blue Ridge,GA,97 Commerce Dr,Unique store number,0,1
303931,184,Blue Springs,MO,600 NE Coronado,Unique store number,0,1
1936459,5149,Blue Springs,MO,1700 N 7 Hwy,Unique store number,0,1
305161,1763,Bluefield,VA,4001 College Ave,Unique store number,0,1
303446,2819,Bluffton,IN,2100 N MAIN ST,Unique store number,0,1
2438922,6395,Bluffton,SC,4 Bluffton Rd,Unique store number,0,1
302692,62,Blytheville,AR,3700 E Highway 18,Unique store number,0,1
787689,4506,Columbia,SC,321 Killian Rd,Unique store number,0,1
302612,298,Boaz,AL,1972 Us Highway 431,Unique store number,0,1
2151104,3858,Boca Raton,FL,22100 State Road 7,Unique store number,0,1
322261,1126,Boerne,TX,1381 S Main St Ste 101,Unique store number,0,1
1825246,803,BOGALUSA,LA,401 Ontario Ave,Unique store number,0,1
304708,2806,Boiling Springs,SC,4000 Highway 9,Unique store number,0,1
303313,2508,Boise,ID,8300 W Overland Rd,Unique store number,0,1
2003975,3094,Boise,ID,3233 N Cole Rd,Unique store number,0,1
303335,1596,Bolingbrook,IL,200 S Bolingbrook Dr,Unique store number,0,1
303932,46,Bolivar,MO,2451 S Springfield Ave,Unique store number,0,1
304775,466,Bolivar,TN,1604 W Market St,Unique store number,0,1
304889,158,Bonham,TX,2021 N State Highway 121,Unique store number,0,1
303527,486,Bonner Springs,KS,12801 Kansas Ave,Unique store number,0,1
2108606,5041,Bonney Lake,WA,19205 State Route 410 E,Unique store number,0,1
1825247,1389,Boone,IA,1515 SE Marshall St,Unique store number,0,1
304119,2496,Boone,NC,200 Watauga Village Dr,Unique store number,0,1
304043,114,Booneville,MS,300 Walmart Cir,Unique store number,0,1
2303762,55,Booneville,AR,1400 E Main St,Unique store number,0,1
544535,5077,Boonton,NJ,300 Wootton St,Unique store number,0,1
303447,566,Boonville,IN,1115 American Way,Unique store number,0,1
303933,820,Boonville,MO,2150 Main St,Unique store number,0,1
304602,3252,Marcus Hook,PA,605 Conchester Hwy,Unique store number,0,1
304890,1516,Borger,TX,1501 Roosevelt St,Unique store number,0,1
2221275,3752,Bossier City,LA,5700 Shed Rd,Unique store number,0,1
303660,376,Bossier City,LA,2536 Airline Dr,Unique store number,0,1
2311832,5204,Bossier City,LA,4000 Barksdale Blvd,Unique store number,0,1
787652,4569,Bottineau,ND,912 11th St E,Unique store number,0,1
787699,1307,Bourbonnais,IL,2080 N State Route 50,Unique store number,0,1
303661,2913,Boutte,LA,13001 Highway 90,Unique store number,0,1
303773,1893,Bowie,MD,3300 Crain Hwy,Unique store number,0,1
304891,271,Bowie,TX,1341 Highway 287 N,Unique store number,0,1
871706,145,Bowling Green,MO,3 Town Center Dr,Unique store number,0,1
304405,1913,Bowling Green,OH,131 W Gypsy Lane Rd,Unique store number,0,1
303583,299,Bowling Green,KY,150 Walton Ave,Unique store number,0,1
595458,5236,Bowling Green,KY,1201 Morgantown Rd,Unique store number,0,1
303011,2789,Boynton Beach,FL,3200 Old Boynton Rd,Unique store number,0,1
1824039,3011,Boynton Beach,FL,9840 S Military Trl,Unique store number,0,1
1101297,5911,Boynton Beach,FL,3625 S Federal Hwy,Unique store number,0,1
304103,2084,Bozeman,MT,1500 N 7th Ave,Unique store number,0,1
303013,1004,Bradenton,FL,5315 Cortez Rd W,Unique store number,0,1
544528,3474,Bradenton,FL,6225 E State Road 64,Unique store number,0,1
303012,528,Bradenton,FL,2911 53rd Ave E,Unique store number,0,1
1339464,5727,Bradenton,FL,5810 Ranch Lake Blvd,Unique store number,0,1
2356064,7307,Bradenton,FL,4536 53rd Ave E,Unique store number,0,1
304603,3514,Bradford,PA,50 Foster Brook Blvd,Unique store number,0,1
304892,917,Brady,TX,2207 S Bridge St,Unique store number,0,1
303015,2387,Brandon,FL,11110 Causeway Blvd,Unique store number,0,1
322252,3463,Brandon,FL,1208 E Brandon Blvd,Unique store number,0,1
1224196,5826,Brandon,FL,901 Lithia Pinecrest Rd,Unique store number,0,1
302976,2232,Branford,CT,120 Commercial Pkwy,Unique store number,0,1
303934,32,Branson,MO,2050 W 76 Country Blvd,Unique store number,0,1
820534,4381,Branson,MO,1101 Branson Hills Pkwy,Unique store number,0,1
303935,2175,Reeds Spring,MO,18401 State Highway 13,Unique store number,0,1
824233,5335,Brawley,CA,250 Wildcat Dr,Unique store number,0,1
303448,1629,BRAZIL,IN,2150 E National Ave,Unique store number,0,1
302815,2523,Brea,CA,2595 E Imperial Hwy,Unique store number,0,1
303662,402,Breaux Bridge,LA,1932 Rees St,Unique store number,0,1
304893,438,Breckenridge,TX,3800 W Walker St,Unique store number,0,1
303163,856,Bremen,GA,404 Us Highway 27 Byp,Unique store number,0,1
305232,2317,Bremerton,WA,6797 State Highway 303 NE,Unique store number,0,1
304894,321,Brenham,TX,203 Highway 290 W,Unique store number,0,1
302613,425,Brent,AL,10675 Highway 5,Unique store number,0,1
832027,1620,Brewton,AL,2578 Douglas Ave,Unique store number,0,1
304261,1977,Brick,NJ,1872 Route 88,Unique store number,0,1
304895,283,Bridge City,TX,795 Texas Ave,Unique store number,0,1
303337,1779,Bridgeview,IL,10260 S Harlem Ave,Unique store number,0,1
302937,1659,Brighton,CO,60 W Bromley Ln,Unique store number,0,1
361847,3295,Broken Arrow,OK,6310 S Elm Pl,Unique store number,0,1
305452,3508,Broken Arrow,OK,1770 S Elm Pl,Unique store number,0,1
2333624,4655,Broken Arrow,OK,1300 E Albany St,Unique store number,0,1
304499,472,Broken Arrow,OK,2301 W Kenosha St,Unique store number,0,1
2208238,6942,Broken Arrow,OK,4851 W Houston St,Unique store number,0,1
304500,117,Broken Bow,OK,501 S Park Dr,Unique store number,0,1
303936,203,Brookfield,MO,937 Park Circle Dr,Unique store number,0,1
304044,816,Brookhaven,MS,960 Brookway Blvd,Unique store number,0,1
304763,1538,Brookings,SD,2233 6th St,Unique store number,0,1
2013816,5777,Brooklyn,CT,450 Providence Rd,Unique store number,0,1
303016,1213,Brooksville,FL,13300 Cortez Blvd,Unique store number,0,1
338833,3526,Brooksville,FL,7305 Broad St,Unique store number,0,1
880543,4288,Broomfield,CO,4651 W 121st Ave,Unique store number,0,1
553981,5341,Broomfield,CO,500 Summit Blvd,Unique store number,0,1
826927,415,Broussard,LA,123 Saint Nazaire Rd,Unique store number,0,1
303449,2788,Brownsburg,IN,400 W Northfield Dr,Unique store number,0,1
304898,1000,Brownsville,TX,2721 Boca Chica Blvd,Unique store number,0,1
2220370,4112,Brownsville,TX,2205 E Ruben Torres Blvd,Unique store number,0,1
304897,456,Brownsville,TX,3500 W Alton Gloor Blvd,Unique store number,0,1
304777,64,Brownsville,TN,1100 S Dupree Ave,Unique store number,0,1
304899,813,Brownwood,TX,401 W Commerce St,Unique store number,0,1
303808,1939,Brunswick,ME,15 Tibbetts Dr,Unique store number,0,1
2303793,2840,Brunswick,GA,11 Glynn Plz,Unique store number,0,1
303164,639,Brunswick,GA,150 Altama Connector,Unique store number,0,1
304407,2191,Bryan,OH,1215 S Main St,Unique store number,0,1
304900,322,Bryan,TX,2200 Briarcrest Dr,Unique store number,0,1
2090563,4183,Bryan,TX,643 N Harvey Mitchell Pkwy,Unique store number,0,1
302695,3230,Bryant,AR,400 Bryant Ave,Unique store number,0,1
305329,2809,Buckhannon,WV,100 Buckhannon Cross Rds,Unique store number,0,1
304408,2613,Bucyrus,OH,1875 E Mansfield St,Unique store number,0,1
705116,4219,BUDA,TX,690 Old San Antonio Rd,Unique store number,0,1
399729,5032,Buena Park,CA,8450 La Palma Ave,Unique store number,0,1
303893,1577,Buffalo,MN,1315 Highway 25 N,Unique store number,0,1
303937,845,Buffalo,MO,1250 W Dallas St Ste F,Unique store number,0,1
303165,1314,Buford,GA,3795 Buford Dr,Unique store number,0,1
302768,1370,BULLHEAD CITY,AZ,2840 Highway 95,Unique store number,0,1
2360419,5686,Burbank,CA,1301 N Victory Pl,Unique store number,0,1
2258610,7243,Burgaw,NC,908 Nc Highway 53 E,Unique store number,0,1
499079,5227,Burke,VA,6000 Burke Commons Rd,Unique store number,0,1
304902,220,Burleson,TX,951 SW Wilshire Blvd,Unique store number,0,1
2220458,3653,Burleson,TX,965 NW John Jones Dr,Unique store number,0,1
303314,1900,Burley,ID,385 N Overland Ave,Unique store number,0,1
304121,1287,Burlington,NC,3141 Garden Rd,Unique store number,0,1
304262,2040,Burlington,NJ,2106 Mount Holly Rd,Unique store number,0,1
513541,3488,Burlington,WI,1901 Milwaukee Ave,Unique store number,0,1
684689,3612,Burlington,NC,530 S Graham Hopedale Rd,Unique store number,0,1
1797929,5977,Burnsville,MN,12200 River Ridge Blvd,Unique store number,0,1
303834,2273,Burton,MI,5323 E Court St N,Unique store number,0,1
303017,959,Bushnell,FL,2163 W C 48,Unique store number,0,1
304604,1885,Butler,PA,400 Butler Cmns,Unique store number,0,1
303938,888,Butler,MO,400 S Fran Ave,Unique store number,0,1
304104,1901,Butte,MT,3901 Harrison Ave,Unique store number,0,1
2333431,6469,Byram,MS,131 Handley Blvd,Unique store number,0,1
302696,2587,Cabot,AR,304 S Rockwood Dr,Unique store number,0,1
2208410,6975,Cabot,AR,1203 S Pine St,Unique store number,0,1
303774,1981,California,MD,45485 Miramar Way,Unique store number,0,1
821396,5802,Canovanas,PR,Wm Sc Plaza Canovanas 5802,Unique store number,0,1
652039,5451,Cape Coral,FL,3920 Skyline Blvd,Unique store number,0,1
764458,5453,Cape Coral,FL,505 SW Pine Island Rd,Unique store number,0,1
2388306,6941,Cape Coral,FL,2020 Ne Pine Island Rd,Unique store number,0,1
303019,819,Cape Coral,FL,1619 Del Prado Blvd S,Unique store number,0,1
963587,334,CARLINVILLE,IL,18600 Shipman Blacktop Rd,Unique store number,0,1
304296,868,Carlsbad,NM,2401 S Canal St,Unique store number,0,1
1798012,5981,Carmichael,CA,6005 Madison Ave,Unique store number,0,1
676779,3408,Carson City,NV,3200 Market St,Unique store number,0,1
304122,2247,Cary,NC,2010 Kildaire Farm Rd,Unique store number,0,1
1947843,2414,Cary,NC,973 N Harrison Ave,Unique store number,0,1
1797424,4157,Cary,NC,2750 Nc 55 Hwy,Unique store number,0,1
305356,1617,Casper,WY,4400 E 2nd St,Unique store number,0,1
705114,3778,Casper,WY,4255 Cy Ave,Unique store number,0,1
2360418,5378,Cayce,SC,1355 Knox Abbott Dr,Unique store number,0,1
506200,2721,Cayey,PR,8000 Ave Jesus T Pinero Ste 102,Unique store number,0,1
844329,4689,Pleasant Grove,UT,4689 W Cedar Hills Dr,Unique store number,0,1
304910,364,Center,TX,765 Hurst St,Unique store number,0,1
304411,1503,Dayton,OH,6244 Wilmington Pike,Unique store number,0,1
1567506,1621,Centerville,IA,23148 Highway 5,Unique store number,0,1
766602,3366,Centerville,UT,221 W Parrish Ln,Unique store number,0,1
322247,2911,Central Square,NY,3018 East Ave,Unique store number,0,1
303344,1395,Centralia,IL,1212 W Mccord St,Unique store number,0,1
302818,1983,Ceres,CA,3960 Mitchell Rd,Unique store number,0,1
304219,2579,Chadron,NE,510 Linden St,Unique store number,0,1
769980,909,Chalmette,LA,8101 W Judge Perez Dr,Unique store number,0,1
746316,3621,Atlanta,GA,1871 Chamblee Tucker Rd,Unique store number,0,1
303346,612,Charleston,IL,2250 Lincoln Ave,Unique store number,0,1
706598,3659,Chattanooga,TN,501 Signal Mountain Rd,Unique store number,0,1
787656,340,Checotah,OK,131 S Paul Carr Dr,Unique store number,0,1
305233,2249,Chehalis,WA,1601 NW Louisiana Ave,Unique store number,0,1
303734,2903,Chelmsford,MA,66 Parkhurst Rd,Unique store number,0,1
615601,5340,Cherry Hill,NJ,500 Route 38,Unique store number,0,1
305166,1524,Chester,VA,12000 Iron Bridge Rd,Unique store number,0,1
304712,1603,Chester,SC,1691 J A Cochran Byp,Unique store number,0,1
303347,352,Chester,IL,2206 State St,Unique store number,0,1
303945,2600,Chesterfield,MO,100 Thf Blvd,Unique store number,0,1
303839,2692,New Baltimore,MI,45400 Marketplace Blvd,Unique store number,0,1
864837,4476,Chesterfield,VA,14501 Hancock Village St,Unique store number,0,1
706604,5402,Chicago,IL,4650 W North Ave,Unique store number,0,1
303316,1995,Pocatello,ID,4240 Yellowstone Ave,Unique store number,0,1
304414,1521,Cincinnati,OH,8451 Colerain Ave,Unique store number,0,1
304415,2250,Cincinnati,OH,4000 Red Bank Rd,Unique store number,0,1
304418,2447,Cincinnati,OH,2322 Ferguson Rd,Unique store number,0,1
760314,3749,Cincinnati,OH,2801 Cunningham Rd,Unique store number,0,1
801456,4609,Cincinnati,OH,10240 Colerain Ave,Unique store number,0,1
304417,1441,Mason,OH,5303 Bowen Dr,Unique store number,0,1
361839,2871,Riverton,NJ,2501 Route 130 S,Unique store number,0,1
865411,2006,Clarkston,WA,306 5th St,Unique store number,0,1
302771,1334,Claypool,AZ,100 S Ragus Rd,Unique store number,0,1
303173,2753,Clayton,GA,1455 Highway 441 S,Unique store number,0,1
460175,5046,Clayton,NC,805 Town Centre Blvd,Unique store number,0,1
304047,1530,Cleveland,MS,710 N Davis Ave,Unique store number,0,1
304505,207,Cleveland,OK,772 N Airport Rd,Unique store number,0,1
304406,2073,Cleveland,OH,10000 Brookpark Rd,Unique store number,0,1
304914,249,Cleveland,TX,831 Highway 59 S,Unique store number,0,1
767148,4285,Cleveland,OH,3400 Steelyard Dr,Unique store number,0,1
879960,4616,Cleveland,GA,260 Donald E Thurmond Pkwy,Unique store number,0,1
513565,5263,Cleveland,TN,2300 Treasury Dr SE,Unique store number,0,1
304785,698,Cleveland,TN,4495 Keith St NW,Unique store number,0,1
706601,4243,Clio,MI,11493 N Linden Rd,Unique store number,0,1
302825,2277,Clovis,CA,323 W Shaw Ave,Unique store number,0,1
1824966,5337,Clovis,CA,1185 Herndon Ave,Unique store number,0,1
2083105,5633,Clovis,CA,1830 Shaw Ave,Unique store number,0,1
304297,821,Clovis,NM,3728 N Prince St,Unique store number,0,1
2108574,2481,Coal Township,PA,9300 Hwy 61 S,Unique store number,0,1
798825,2577,COCKEYSVILLE,MD,1 Frankel Way,Unique store number,0,1
303120,174,Cocoa,FL,2700 Clearlake Rd,Unique store number,0,1
305358,1778,Cody,WY,321 Yellowstone Ave,Unique store number,0,1
746309,3401,Atlanta,GA,6149 Old National Hwy,Unique store number,0,1
305168,1424,Colonial Heights,VA,671 Southpark Blvd,Unique store number,0,1
706599,4216,Columbus,IN,2025 Merchant Mile,Unique store number,0,1
304917,240,Commerce,TX,2701 State Highway 50,Unique store number,0,1
303841,2618,Walled Lake,MI,3301 N Pontiac Trl,Unique store number,0,1
303176,3,Commerce,GA,30983 Highway 441 S,Unique store number,0,1
304130,1027,Concord,NC,150 Concord Commons Pl SW,Unique store number,0,1
304241,2055,Concord,NH,344 Loudon Rd,Unique store number,0,1
861016,4574,Concord,NC,5825 Thunder Rd,Unique store number,0,1
2151144,6586,Concord,NC,3905 Concord Pkwy S,Unique store number,0,1
303531,1282,Concordia,KS,140 E College Dr,Unique store number,0,1
304051,105,Corinth,MS,2301 S Harper Rd,Unique store number,0,1
302944,966,CORTEZ,CO,1835 E Main St,Unique store number,0,1
1831101,3146,Corvallis,OR,1840 NW 9th St,Unique store number,0,1
703950,5486,Country Club Hills,IL,4005 167th St,Unique store number,0,1
305169,2662,Covington,VA,313 Thacker Ave,Unique store number,0,1
1824045,3042,Covington,LA,2800 N Highway 190,Unique store number,0,1
1339456,4558,Covington,GA,4200 Salem Rd,Unique store number,0,1
897372,459,Covington,GA,10300 Industrial Blvd NE,Unique store number,0,1
615587,5073,Kent,WA,17432 SE 270th Pl,Unique store number,0,1
303665,541,Covington,LA,880 N Highway 190,Unique store number,0,1
304789,93,Covington,TN,201 Lanny Bridges Ave,Unique store number,0,1
304696,1873,Cranston,RI,1776 Plainfield Pike,Unique store number,0,1
303457,1655,Crawfordsville,IN,1835 S Us Highway 231,Unique store number,0,1
303028,944,Crestview,FL,3351 S Ferdon Blvd,Unique store number,0,1
305344,2576,Charleston,WV,100 Nitro Market Pl,Unique store number,0,1
305170,2136,Culpeper,VA,801 James Madison Hwy,Unique store number,0,1
303589,591,Cynthiana,KY,805 Us Highway 27 S,Unique store number,0,1
2333674,4465,Cypress,TX,11425 Barker Cypress Rd,Unique store number,0,1
533861,5091,Cypress,TX,26270 Northwest Fwy,Unique store number,0,1
4346690,6930,Cypress,TX,8927 Fry Rd,Unique store number,0,1
2303795,7357,Cypress,TX,8208 Barker Cypress Rd,Unique store number,0,1
303835,1432,Cadillac,MI,8917 E 34 Rd,Unique store number,0,1
680123,2449,Caguas,PR,301 Ave Rafael Cordero,Unique store number,0,1
303166,858,Cairo,GA,361 8th Ave NE,Unique store number,0,1
1100975,2178,Calais,ME,379 South St,Unique store number,0,1
303315,2780,Caldwell,ID,5108 Cleveland Blvd,Unique store number,0,1
2388297,4494,Caldwell,ID,622 E Ustick Rd,Unique store number,0,1
304903,567,Caldwell,TX,475 State Highway 36 N,Unique store number,0,1
302615,3271,Calera,AL,5100 Highway 31,Unique store number,0,1
302816,1859,Calexico,CA,2540 Rockwood Ave,Unique store number,0,1
303167,1215,Calhoun,GA,450 W Belmont Dr,Unique store number,0,1
2083129,5664,Camarillo,CA,275 W Ventura Blvd,Unique store number,0,1
303775,2272,Cambridge,MD,2775 Dorchester Sq,Unique store number,0,1
303894,2352,Cambridge,MN,2101 2nd Ave SE,Unique store number,0,1
304409,3262,Cambridge,OH,61205 Southgate Rd,Unique store number,0,1
820535,4417,Camby,IN,8191 Upland Way,Unique store number,0,1
2108556,171,Camden,AR,950 California Ave SW,Unique store number,0,1
377794,5039,Camden Wyoming,DE,263 Walmart Dr,Unique store number,0,1
304709,634,Camden,SC,2240 W Dekalb St,Unique store number,0,1
304778,738,Camden,TN,2200 Highway 641 N,Unique store number,0,1
2108616,89,Camdenton,MO,94 Cecil St,Unique store number,0,1
303940,109,Cameron,MO,2000 N Walnut St,Unique store number,0,1
2386011,6958,Cameron,NC,2800 Nc 24 87,Unique store number,0,1
1816132,843,Camilla,GA,165 US Highway 19 S,Unique store number,0,1
304337,2581,Camillus,NY,5399 W Genesee St,Unique store number,0,1
2151131,5888,Camp Hill,PA,3400 Hartzdale Dr,Unique store number,0,1
303584,665,Campbellsville,KY,725 Campbellsville Byp,Unique store number,0,1
523889,5184,Canal Winchester,OH,6674 Winchester Blvd,Unique store number,0,1
304338,1673,Canandaigua,NY,4238 Recreation Dr,Unique store number,0,1
302938,1019,Canon City,CO,3105 E Us Highway 50,Unique store number,0,1
303339,1713,Canton,IL,2071 N Main St,Unique store number,0,1
2083152,3059,Canton,MS,244 Feather Ln,Unique store number,0,1
326850,3476,Canton,MI,39500 Ford Rd,Unique store number,0,1
303169,518,Canton,GA,1550 Riverstone Pkwy,Unique store number,0,1
595462,5285,Canton,OH,3200 Atlantic Blvd NE,Unique store number,0,1
645183,5410,Canton,OH,4004 Tuscarawas St W,Unique store number,0,1
895739,5761,Canton,MI,45555 Michigan Ave,Unique store number,0,1
304904,827,Canton,TX,603 E Highway 243,Unique store number,0,1
304905,793,Canyon,TX,1701 N 23rd St,Unique store number,0,1
303941,188,Cape Girardeau,MO,3439 William St,Unique store number,0,1
2219706,7072,Cape Girardeau,MO,2021 Independence St,Unique store number,0,1
303340,196,Carbondale,IL,1450 E Main St,Unique store number,0,1
2449627,7301,Carencro,LA,3810 NE Evangeline Trwy,Unique store number,0,1
